airfoil_name,airfoil_file,reynolds_number,angle_of_attack,cl,cd,cm,cl_cd_ratio
vae_airfoil_5,vae_airfoil_5.dat,500000.0,12,[1.44504011],[0.02788512],[-0.04595687],[51.82119263]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,13,[1.46979167],[0.03418437],[-0.04071493],[42.99601867]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,14,[1.48431214],[0.04281852],[-0.03781753],[34.6651867]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,15,[1.4875717],[0.05416268],[-0.03707113],[27.46488497]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,16,[1.47866428],[0.06795112],[-0.03812086],[21.76070444]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,17,[1.46097148],[0.08395766],[-0.04140201],[17.4012896]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,18,[1.44078085],[0.10097535],[-0.04675563],[14.26863988]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,19,[1.42390127],[0.11637464],[-0.05362026],[12.23549432]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,20,[1.41083486],[0.13209654],[-0.06229092],[10.68033146]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,21,[1.39927231],[0.1492103],[-0.07255342],[9.37785326]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,22,[1.37969678],[0.17041829],[-0.08632979],[8.09594331]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,23,[1.33281373],[0.20133],[-0.10917517],[6.62004548]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,24,[1.25337013],[0.24509425],[-0.14394843],[5.11382921]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,25,[1.20643937],[0.28332759],[-0.16493627],[4.25810762]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,26,[1.22644121],[0.29842879],[-0.17839284],[4.10966112]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,27,[1.26464975],[0.30499332],[-0.18894266],[4.14648351]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,28,[1.29721253],[0.3125778],[-0.19855781],[4.15004697]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,29,[1.32546902],[0.32075231],[-0.20755557],[4.13237554]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-30,[-0.97824673],[0.32497743],[0.12450231],[-3.010199]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-29,[-0.9504527],[0.31673324],[0.1163615],[-3.00079867]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-28,[-0.92146354],[0.30820157],[0.10797702],[-2.9898081]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-27,[-0.89141545],[0.29941002],[0.0994038],[-2.97723988]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-26,[-0.86045047],[0.29036961],[0.09070393],[-2.96329388]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-25,[-0.82870315],[0.28107564],[0.08194402],[-2.94832789]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-24,[-0.79628157],[0.27151194],[0.0731896],[-2.93276811]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-23,[-0.76324689],[0.26165804],[0.0644965],[-2.91696328]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-22,[-0.72960169],[0.25149755],[0.05590082],[-2.90102908]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-21,[-0.6953034],[0.24102261],[0.04741197],[-2.88480572]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-20,[-0.66032012],[0.23022547],[0.03901558],[-2.8681454]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-19,[-0.62472934],[0.2190678],[0.03069164],[-2.85176249]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-18,[-0.58879968],[0.2074271],[0.02244409],[-2.83858603]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-17,[-0.55289956],[0.19504609],[0.01433022],[-2.8347123]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-16,[-0.51717742],[0.18161809],[0.00649208],[-2.84760963]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-15,[-0.48257949],[0.16750075],[-0.00087864],[-2.88105866]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-14,[-0.45720084],[0.15508238],[-0.00647431],[-2.94811585]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-13,[-0.51637385],[0.12623313],[-0.02685442],[-4.09063663]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-12,[-0.77920633],[0.04563077],[-0.06009866],[-17.07633354]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-11,[-0.79380253],[0.02806535],[-0.06957351],[-28.28407666]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-10,[-0.72293428],[0.02178584],[-0.07178158],[-33.18367634]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-9,[-0.61562763],[0.01744503],[-0.07543881],[-35.28957023]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-8,[-0.49734089],[0.01426698],[-0.07927308],[-34.85958026]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-7,[-0.38568601],[0.0121662],[-0.08008918],[-31.70144664]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-6,[-0.27956703],[0.0107549],[-0.07889227],[-25.99438288]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-5,[-0.17088512],[0.00968684],[-0.07800668],[-17.64095137]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-4,[-0.06010602],[0.00881545],[-0.07779981],[-6.81825782]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-3,[0.05052702],[0.0079015],[-0.07830749],[6.39460933]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-2,[0.16747831],[0.0070279],[-0.07920399],[23.83049706]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,-1,[0.2770793],[0.00604351],[-0.07907839],[45.84742134]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,0,[0.38709191],[0.00587728],[-0.07800718],[65.86243127]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,1,[0.49293427],[0.00602182],[-0.07580531],[81.85796404]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,2,[0.60347725],[0.00637905],[-0.07536444],[94.60293393]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,3,[0.71783945],[0.00689864],[-0.07638809],[104.05527097]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,4,[0.82633039],[0.00748642],[-0.07657599],[110.37727952]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,5,[0.92993059],[0.00821765],[-0.07611436],[113.16255881]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,6,[1.03351807],[0.00921585],[-0.07550732],[112.14568386]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,7,[1.13539685],[0.01064665],[-0.07443347],[106.64354949]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,8,[1.22747701],[0.01276204],[-0.07229559],[96.18191115]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,9,[1.31028604],[0.01530743],[-0.06908458],[85.59805619]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,10,[1.38638598],[0.0177386],[-0.0647141],[78.15643595]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,11,[1.44908691],[0.02052136],[-0.05853933],[70.6135884]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,12,[1.49653826],[0.02410851],[-0.05144345],[62.07509809]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,13,[1.53196767],[0.02897017],[-0.04526594],[52.88087388]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,14,[1.55714939],[0.03562263],[-0.04089549],[43.71235892]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,15,[1.57093091],[0.0448074],[-0.03865958],[35.05962793]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,16,[1.5695739],[0.05696981],[-0.03831551],[27.55097587]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,17,[1.54992238],[0.07233857],[-0.04015208],[21.42594786]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,18,[1.51578778],[0.09117285],[-0.04513363],[16.6254293]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,19,[1.47916742],[0.11129374],[-0.05258094],[13.29066144]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,20,[1.44754593],[0.13131779],[-0.062158],[11.0232275]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,21,[1.4196515],[0.15184516],[-0.07371951],[9.34933635]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,22,[1.39645595],[0.1727414],[-0.08777855],[8.08408372]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,23,[1.4002418],[0.18856725],[-0.10549834],[7.4256894]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,24,[1.41174676],[0.20264726],[-0.12531175],[6.9665229]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,25,[1.38448191],[0.22710536],[-0.14371998],[6.0962098]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,26,[1.34207313],[0.25738453],[-0.16348837],[5.21427266]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,27,[1.30056332],[0.29233737],[-0.18327684],[4.44884392]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,28,[1.29586921],[0.31697912],[-0.19805687],[4.08818473]
vae_airfoil_5,vae_airfoil_5.dat,750000.0,29,[1.32304498],[0.32712153],[-0.20816527],[4.04450596]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-30,[-0.98254931],[0.32627348],[0.12356534],[-3.01142872]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-29,[-0.95489999],[0.31798178],[0.11548147],[-3.00300223]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-28,[-0.92605122],[0.30933893],[0.10716295],[-2.99364595]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-27,[-0.89612037],[0.30037151],[0.09866499],[-2.98337334]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-26,[-0.86522054],[0.29109959],[0.09004894],[-2.9722493]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-25,[-0.83344603],[0.28153963],[0.08137884],[-2.96031519]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-24,[-0.80085448],[0.27170768],[0.07271523],[-2.94748559]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-23,[-0.76745107],[0.26162211],[0.06410655],[-2.93343351]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-22,[-0.73318529],[0.25130503],[0.05558038],[-2.91751145]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-21,[-0.69797813],[0.2407778],[0.04713961],[-2.89884751]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-20,[-0.66179797],[0.23003647],[0.03877023],[-2.87692628]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-19,[-0.62477206],[0.21898257],[0.0304645],[-2.85306759]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-18,[-0.58720416],[0.20730531],[0.02225363],[-2.83255727]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-17,[-0.54951742],[0.1944267],[0.01419574],[-2.82634753]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-16,[-0.51690797],[0.17915916],[0.00582426],[-2.88518869]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-15,[-0.51596546],[0.15848057],[-0.00297662],[-3.25570163]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-14,[-0.73808498],[0.09303973],[-0.04184824],[-7.93300884]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-13,[-0.90988864],[0.03776377],[-0.06793994],[-24.09422381]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-12,[-0.89863863],[0.02731633],[-0.07128695],[-32.89748684]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-11,[-0.82919212],[0.02187013],[-0.07128628],[-37.91436698]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-10,[-0.72814704],[0.017856],[-0.07356182],[-40.77883735]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-9,[-0.61240552],[0.01472932],[-0.07723046],[-41.57730705]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-8,[-0.49893063],[0.01251406],[-0.07895074],[-39.86959061]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-7,[-0.3925191],[0.0109982],[-0.07807144],[-35.68939506]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-6,[-0.28521893],[0.00985789],[-0.07709126],[-28.93305649]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-5,[-0.17408001],[0.00893267],[-0.0769066],[-19.48800962]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-4,[-0.06113832],[0.00817217],[-0.077218],[-7.48128031]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-3,[0.05089808],[0.007409],[-0.07793745],[6.86976229]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-2,[0.16729675],[0.00668951],[-0.07910881],[25.0088287]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,-1,[0.27941077],[0.00578668],[-0.07937517],[48.28511949]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,0,[0.39151632],[0.00547288],[-0.07941679],[71.53750936]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,1,[0.50091384],[0.00561589],[-0.07805686],[89.19583035]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,2,[0.608128],[0.00595856],[-0.07661546],[102.05955597]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,3,[0.72031544],[0.00644587],[-0.07699536],[111.74832656]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,4,[0.8306748],[0.00704072],[-0.07762601],[117.98159648]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,5,[0.93593182],[0.00777123],[-0.07741761],[120.43551633]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,6,[1.03917028],[0.00877001],[-0.07641091],[118.49128894]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,7,[1.13989815],[0.01016848],[-0.07520453],[112.10110916]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,8,[1.23246143],[0.01227887],[-0.07330613],[100.37257277]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,9,[1.3210567],[0.01442935],[-0.07102436],[91.55344215]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,10,[1.40353013],[0.01651465],[-0.06759227],[84.98698116]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,11,[1.47336225],[0.01891586],[-0.06227166],[77.89030546]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,12,[1.52811366],[0.02193133],[-0.05545934],[69.67719687]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,13,[1.57051386],[0.02595646],[-0.04884452],[60.5057127]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,14,[1.60295759],[0.03144671],[-0.04367189],[50.97377665]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,15,[1.6248123],[0.03899329],[-0.04028141],[41.6690269]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,16,[1.6332023],[0.04930139],[-0.03877692],[33.12690442]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,17,[1.62304613],[0.06266871],[-0.03894695],[25.89882894]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,18,[1.59204426],[0.07979455],[-0.04207058],[19.95179246]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,19,[1.54917065],[0.10044568],[-0.04869476],[15.42296993]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,20,[1.50742268],[0.12262467],[-0.05791109],[12.29298099]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,21,[1.46888398],[0.14481037],[-0.06939943],[10.14350018]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,22,[1.43180345],[0.16685568],[-0.0834493],[8.58108898]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,23,[1.4236202],[0.18391482],[-0.10183767],[7.74064984]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,24,[1.43071214],[0.19790116],[-0.1216899],[7.22942778]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,25,[1.40994901],[0.22054904],[-0.13808326],[6.39290467]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,26,[1.39916926],[0.24248871],[-0.15444943],[5.77003883]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,27,[1.38791032],[0.26506315],[-0.17192463],[5.23614957]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,28,[1.36480965],[0.29367759],[-0.19010077],[4.64730611]
vae_airfoil_5,vae_airfoil_5.dat,1000000.0,29,[1.35018236],[0.32148623],[-0.2058154],[4.19981395]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-30,[-0.98080509],[0.32036129],[0.12201724],[-3.06155935]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-29,[-0.95290003],[0.31254307],[0.11399391],[-3.0488599]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-28,[-0.92352346],[0.30440124],[0.10564243],[-3.03390178]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-27,[-0.89279206],[0.29598021],[0.09700778],[-3.01639105]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-26,[-0.86085098],[0.28731891],[0.08814789],[-2.99615143]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-25,[-0.82787294],[0.27844742],[0.07913462],[-2.97317518]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-24,[-0.7940529],[0.26938381],[0.07005275],[-2.94766381]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-23,[-0.75959717],[0.26013289],[0.06099566],[-2.92003508]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-22,[-0.72470799],[0.25068775],[0.0520569],[-2.89087917]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-21,[-0.68956721],[0.24103332],[0.04331807],[-2.86087919]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-20,[-0.65432665],[0.23114872],[0.03483599],[-2.83076049]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-19,[-0.61911487],[0.22100464],[0.02663435],[-2.80136588]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-18,[-0.58407013],[0.21055618],[0.01870536],[-2.77393963]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-17,[-0.54940408],[0.19973563],[0.01102421],[-2.75065638]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-16,[-0.51548713],[0.18845316],[0.00357437],[-2.73535947]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-15,[-0.48292185],[0.17661457],[-0.00362456],[-2.73432621]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-14,[-0.4525399],[0.16416577],[-0.01050003],[-2.75660323]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-13,[-0.42527513],[0.15116089],[-0.01693121],[-2.81339387]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-12,[-0.40205276],[0.13781423],[-0.02276177],[-2.91735297]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-11,[-0.38417521],[0.12450273],[-0.02776183],[-3.08567697]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-10,[-0.37476933],[0.11180388],[-0.03147108],[-3.35202422]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-9,[-0.38170248],[0.1003541],[-0.03326567],[-3.8035564]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-8,[-0.41950092],[0.08842391],[-0.03362248],[-4.7442022]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-7,[-0.48024934],[0.06692384],[-0.04040435],[-7.17605787]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-6,[-0.46226165],[0.03780224],[-0.05073665],[-12.2284183]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-5,[-0.3485298],[0.02819897],[-0.05420534],[-12.35966225]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-4,[-0.19084726],[0.02305343],[-0.06556221],[-8.27847757]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-3,[-0.02270522],[0.01932155],[-0.07920697],[-1.17512448]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-2,[0.11065705],[0.01738409],[-0.07988222],[6.36542018]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,-1,[0.27811823],[0.01727661],[-0.09015643],[16.09796374]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,0,[0.39370795],[0.01707606],[-0.09097197],[23.05613417]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,1,[0.50626114],[0.01727209],[-0.09054833],[29.31093958]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,2,[0.62207892],[0.01767528],[-0.09009341],[35.19486205]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,3,[0.73628718],[0.01807441],[-0.08876962],[40.73644888]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,4,[0.84665893],[0.01833066],[-0.08654001],[46.18812763]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,5,[0.95138005],[0.01873041],[-0.08358531],[50.79332698]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,6,[1.05197412],[0.01961085],[-0.08061576],[53.64245404]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,7,[1.1489924],[0.02088058],[-0.07755651],[55.0268426]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,8,[1.23323537],[0.02256701],[-0.07295084],[54.64769947]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,9,[1.28422087],[0.02542178],[-0.0650268],[50.51656564]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,10,[1.30310162],[0.03120086],[-0.05448545],[41.76492514]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,11,[1.33852126],[0.03869932],[-0.04673134],[34.58772484]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,12,[1.39806366],[0.04662048],[-0.04208949],[29.98818532]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,13,[1.44247397],[0.05635917],[-0.03696479],[25.59430681]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,14,[1.42303556],[0.06982083],[-0.02917175],[20.38124654]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,15,[1.34929957],[0.08982254],[-0.02802808],[15.02183688]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,16,[1.0614843],[0.15974921],[-0.06272716],[6.64469206]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,17,[0.97110775],[0.20922522],[-0.1026929],[4.64144682]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,18,[1.00615179],[0.22131776],[-0.11152779],[4.54618645]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,19,[1.03842154],[0.23251168],[-0.12123359],[4.46610485]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,20,[1.07039826],[0.24390364],[-0.13160949],[4.38861126]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,21,[1.10303231],[0.25522166],[-0.14214698],[4.3218601]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,22,[1.13656057],[0.26614375],[-0.15266282],[4.27047631]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,23,[1.17052767],[0.27654839],[-0.16303258],[4.23263233]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,24,[1.2043127],[0.28644323],[-0.17316134],[4.20436788]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,25,[1.23737535],[0.29588211],[-0.18297735],[4.18198772]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,26,[1.26931292],[0.30492096],[-0.19242831],[4.1627605]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,27,[1.29984879],[0.31360045],[-0.20147859],[4.14492009]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,28,[1.32880465],[0.32194113],[-0.21010601],[4.12747715]
vae_airfoil_6,vae_airfoil_6.dat,100000.0,29,[1.35607354],[0.32994384],[-0.21829827],[4.1100132]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-30,[-0.9785198],[0.32105029],[0.12447083],[-3.04787074]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-29,[-0.95066735],[0.31314842],[0.11631581],[-3.03583636]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-28,[-0.92140812],[0.30494492],[0.10786589],[-3.02155586]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-27,[-0.89086775],[0.2964814],[0.09917163],[-3.00480151]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-26,[-0.85919841],[0.28778965],[0.09029461],[-2.98550836]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-25,[-0.8265745],[0.27888834],[0.08130679],[-2.96381878]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-24,[-0.79318188],[0.26978047],[0.07228747],[-2.9401012]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-23,[-0.75920024],[0.2604532],[0.0633165],[-2.91492]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-22,[-0.72478217],[0.25088114],[0.05446385],[-2.88894639]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-21,[-0.69003774],[0.24103189],[0.04577717],[-2.86284829]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-20,[-0.65503867],[0.23086942],[0.03727258],[-2.83726908]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-19,[-0.61985715],[0.22035037],[0.02893524],[-2.81305248]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-18,[-0.58464522],[0.20941259],[0.02073487],[-2.79183419]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-17,[-0.54973528],[0.19796265],[0.01265364],[-2.77696465]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-16,[-0.51570086],[0.18587561],[0.00471375],[-2.77444077]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-15,[-0.4833077],[0.17302374],[-0.00301272],[-2.79330274]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-14,[-0.45341279],[0.15934699],[-0.01041262],[-2.84544302]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-13,[-0.42714923],[0.14497707],[-0.01731726],[-2.94632264]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-12,[-0.40686123],[0.13045126],[-0.02338679],[-3.11887532]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-11,[-0.39759941],[0.11692755],[-0.02804399],[-3.40039115]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-10,[-0.40830071],[0.10403685],[-0.03197021],[-3.92457786]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-9,[-0.4532675],[0.08163806],[-0.04198992],[-5.55215875]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-8,[-0.51826999],[0.04402223],[-0.06376495],[-11.77291581]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-7,[-0.41913346],[0.02441034],[-0.07261482],[-17.17032372]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-6,[-0.27315491],[0.01799589],[-0.08213941],[-15.17874191]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-5,[-0.13360305],[0.01441237],[-0.0895679],[-9.27002908]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-4,[-0.01202957],[0.01225827],[-0.09260133],[-0.98134283]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-3,[0.10475026],[0.01061875],[-0.09350125],[9.86465319]
vae_airfoil_6,vae_airfoil_6.dat,250000.0,-2,[0.20713824],[0.0093838],[-0.0898482],[22.07403364]
